,question_sent_count,question_tok_count,label,question_modality_strong,question_modality_weak,question_uncertainty,question_positive,question_negative
1910,7,77,1,0,0.05194805194805195,0,0,0
1911,3,56,1,0,0.01785714285714286,0.03571428571428571,0,0
1912,4,84,1,0,0.03571428571428571,0.02380952380952381,0,0.02380952380952381
1913,3,53,1,0.01886792452830189,0.03773584905660377,0.03773584905660377,0.01886792452830189,0
1914,5,90,1,0.01111111111111111,0.01111111111111111,0,0.01111111111111111,0.02222222222222222
1915,5,75,0,0.01333333333333333,0,0,0.01333333333333333,0.01333333333333333
1916,9,91,0,0,0,0.01098901098901099,0,0
1917,8,88,1,0.02272727272727273,0.03409090909090909,0,0,0.02272727272727273
1918,3,35,1,0,0.05714285714285714,0,0,0
1919,4,92,1,0,0.02173913043478261,0.02173913043478261,0,0
1920,4,65,0,0.01538461538461538,0,0,0,0.01538461538461538
1921,5,67,0,0.01492537313432836,0,0,0,0
1922,3,65,0,0,0,0,0.01538461538461538,0
1923,4,23,0,0,0,0,0.04347826086956522,0.04347826086956522
1924,9,171,1,0.01169590643274854,0.005847953216374269,0.005847953216374269,0.005847953216374269,0.01754385964912281
1925,6,107,1,0,0.05607476635514019,0.009345794392523364,0,0.01869158878504673
1926,7,78,1,0,0.02564102564102564,0.01282051282051282,0.01282051282051282,0.02564102564102564
1927,5,63,0,0,0,0,0,0.04761904761904762
1928,7,107,1,0,0.02803738317757009,0.03738317757009346,0,0.02803738317757009
1929,4,69,1,0.01449275362318841,0.02898550724637681,0,0.01449275362318841,0.01449275362318841
1930,4,62,1,0,0.03225806451612903,0.01612903225806452,0.01612903225806452,0.01612903225806452
1931,7,116,1,0,0.01724137931034483,0.01724137931034483,0.01724137931034483,0.02586206896551724
1932,8,155,1,0,0.01290322580645161,0.02580645161290323,0.01290322580645161,0.01290322580645161
1933,7,96,1,0.01041666666666667,0.01041666666666667,0.01041666666666667,0.02083333333333333,0.02083333333333333
1934,10,124,1,0,0.03225806451612903,0.01612903225806452,0,0.01612903225806452
1935,14,192,1,0.02083333333333333,0.005208333333333333,0.01041666666666667,0.005208333333333333,0.01041666666666667
1936,9,114,1,0,0.04385964912280702,0.008771929824561404,0.008771929824561404,0.02631578947368421
1937,12,133,0,0,0,0,0.02255639097744361,0.01503759398496241
1938,7,72,0,0,0,0,0,0.01388888888888889
1939,3,58,1,0,0.03448275862068966,0,0,0.01724137931034483
1940,3,73,1,0,0.04109589041095890,0,0.01369863013698630,0.01369863013698630
1941,4,56,1,0,0.01785714285714286,0,0.01785714285714286,0.03571428571428571
1942,3,33,1,0,0.06060606060606061,0,0.03030303030303030,0
1943,4,51,1,0,0.01960784313725490,0.01960784313725490,0,0.01960784313725490
1944,4,36,0,0,0,0,0,0.08333333333333333
1945,5,86,0,0.02325581395348837,0,0,0,0.02325581395348837
1946,5,66,0,0.01515151515151515,0,0.01515151515151515,0.01515151515151515,0.03030303030303030
1947,3,57,0,0,0,0,0,0.05263157894736842
1948,3,52,1,0,0.03846153846153846,0,0.01923076923076923,0
1949,7,87,0,0,0,0.01149425287356322,0.01149425287356322,0.01149425287356322
1950,5,67,0,0.01492537313432836,0,0,0,0
1951,4,39,0,0,0,0,0.02564102564102564,0.02564102564102564
1952,5,56,1,0,0.01785714285714286,0.01785714285714286,0.01785714285714286,0.01785714285714286
1953,6,75,1,0,0.02666666666666667,0.02666666666666667,0,0.01333333333333333
1954,5,48,0,0,0,0,0.02083333333333333,0.0625
1955,2,42,1,0,0.02380952380952381,0,0,0
1956,7,74,1,0,0.01351351351351351,0,0.02702702702702703,0.02702702702702703
1957,6,66,0,0,0,0,0,0.01515151515151515
1958,3,53,0,0,0,0,0,0
1959,6,78,1,0,0.02564102564102564,0,0.02564102564102564,0.03846153846153846
1960,3,69,1,0,0.07246376811594203,0.02898550724637681,0,0
1961,5,99,1,0,0.02020202020202020,0.03030303030303030,0.03030303030303030,0.01010101010101010
1962,10,95,1,0,0.01052631578947368,0.03157894736842105,0,0.01052631578947368
1963,4,69,1,0,0.01449275362318841,0,0.01449275362318841,0.01449275362318841
1964,10,86,1,0,0.02325581395348837,0,0,0.03488372093023256
1965,5,72,0,0.02777777777777778,0,0,0.02777777777777778,0.01388888888888889
1966,9,155,1,0,0.04516129032258065,0,0,0.01290322580645161
1967,7,89,1,0,0.02247191011235955,0,0.01123595505617978,0.03370786516853933
1968,9,63,0,0,0,0,0.01587301587301587,0
1969,6,70,0,0,0,0,0,0.02857142857142857
1970,4,46,1,0,0.02173913043478261,0,0.02173913043478261,0.02173913043478261
1971,4,47,0,0,0,0,0,0.02127659574468085
1972,3,56,0,0,0,0,0.01785714285714286,0
1973,8,120,0,0,0,0.008333333333333333,0.008333333333333333,0.008333333333333333
1974,7,128,1,0,0.015625,0.0234375,0,0.0234375
1975,7,142,1,0.007042253521126761,0.007042253521126761,0,0.01408450704225352,0.01408450704225352
1976,8,94,1,0,0.02127659574468085,0,0,0.01063829787234043
1977,10,139,1,0.02158273381294964,0.03597122302158273,0.01438848920863309,0,0
1978,5,80,1,0,0.025,0.0125,0.025,0
1979,9,125,1,0,0.024,0.016,0,0.008
1980,6,83,0,0,0,0,0,0
1981,2,90,1,0,0.02222222222222222,0,0,0.02222222222222222
1982,6,97,1,0,0.01030927835051546,0,0,0
1983,7,139,1,0,0.007194244604316547,0.02877697841726619,0.007194244604316547,0.02158273381294964
1984,8,84,1,0,0.01190476190476190,0.03571428571428571,0.01190476190476190,0.01190476190476190
1985,3,56,1,0,0.01785714285714286,0,0,0
1986,8,59,1,0,0.03389830508474576,0,0.01694915254237288,0
1987,7,121,1,0.008264462809917355,0.008264462809917355,0,0.008264462809917355,0.008264462809917355
1988,5,96,1,0,0.01041666666666667,0,0.04166666666666667,0.01041666666666667
1989,7,93,1,0.03225806451612903,0.01075268817204301,0.01075268817204301,0,0
1990,1,18,0,0,0,0,0,0
1991,10,110,1,0.009090909090909091,0.02727272727272727,0.01818181818181818,0.01818181818181818,0.009090909090909091
1992,7,118,1,0,0.02542372881355932,0.01694915254237288,0.01694915254237288,0.008474576271186441
1993,7,69,1,0,0.01449275362318841,0.02898550724637681,0,0.01449275362318841
1994,6,78,0,0,0,0.01282051282051282,0,0.01282051282051282
1995,2,5,0,0,0,0,0,0
1996,3,42,0,0,0,0,0,0
1997,5,83,1,0,0.01204819277108434,0,0,0
1998,6,96,1,0,0.01041666666666667,0,0,0.02083333333333333
1999,7,87,1,0.01149425287356322,0.01149425287356322,0.02298850574712644,0.02298850574712644,0.02298850574712644
2000,7,98,0,0,0,0,0.02040816326530612,0
2001,5,41,1,0,0.02439024390243902,0.02439024390243902,0.02439024390243902,0.02439024390243902
2002,5,38,1,0,0.02631578947368421,0,0,0
2003,2,17,0,0,0,0,0,0
2004,2,64,1,0.015625,0.03125,0.015625,0.015625,0.015625
2005,4,83,1,0,0.01204819277108434,0.01204819277108434,0.01204819277108434,0.01204819277108434
2006,8,92,0,0.01086956521739130,0,0.01086956521739130,0,0.01086956521739130
2007,9,100,1,0,0.01,0.03,0,0.02
2008,6,95,1,0,0.02105263157894737,0.03157894736842105,0.01052631578947368,0.01052631578947368
2009,5,29,0,0,0,0.03448275862068966,0.03448275862068966,0
2010,6,68,0,0,0,0,0,0.01470588235294118
2011,5,52,0,0.01923076923076923,0,0.01923076923076923,0.01923076923076923,0
2012,5,57,1,0.01754385964912281,0.01754385964912281,0.01754385964912281,0.01754385964912281,0
2013,6,76,1,0,0.02631578947368421,0,0.02631578947368421,0
2014,4,54,1,0,0.03703703703703704,0,0,0
2015,6,80,0,0,0,0.0125,0,0.0125
2016,5,91,1,0,0.01098901098901099,0,0,0.01098901098901099
2017,4,89,1,0,0.04494382022471910,0,0.02247191011235955,0.01123595505617978
2018,2,17,0,0,0,0,0,0
2019,1,5,0,0,0,0,0,0
2020,3,15,0,0,0,0,0.06666666666666667,0
2021,7,105,0,0.009523809523809524,0,0,0.01904761904761905,0.01904761904761905
2022,5,111,1,0,0.02702702702702703,0.02702702702702703,0.009009009009009009,0
2023,5,89,1,0.01123595505617978,0.03370786516853933,0.01123595505617978,0.01123595505617978,0.01123595505617978
2024,5,85,1,0,0.01176470588235294,0.01176470588235294,0.02352941176470588,0.02352941176470588
2025,1,4,0,0,0,0,0,0
2026,4,56,0,0,0,0,0.01785714285714286,0.01785714285714286
2027,2,34,1,0,0.02941176470588235,0.02941176470588235,0.02941176470588235,0
2028,4,50,0,0,0,0,0,0.04
2029,5,86,0,0,0,0,0,0.02325581395348837
2030,7,77,1,0,0.01298701298701299,0,0.02597402597402597,0
2031,7,80,0,0,0,0,0.0125,0
2032,6,52,1,0.01923076923076923,0.01923076923076923,0,0,0.03846153846153846
2033,2,17,0,0,0,0,0,0
2034,3,58,1,0,0.03448275862068966,0.01724137931034483,0.01724137931034483,0.01724137931034483
2035,5,74,1,0,0.04054054054054054,0,0,0
2036,5,91,0,0.01098901098901099,0,0.03296703296703297,0,0.02197802197802198
2037,4,68,1,0,0.02941176470588235,0.01470588235294118,0.02941176470588235,0.01470588235294118
2038,8,105,1,0,0.009523809523809524,0,0.009523809523809524,0.009523809523809524
2039,2,9,0,0,0,0.1111111111111111,0.1111111111111111,0
2040,5,68,0,0,0,0,0,0.01470588235294118
2041,4,54,1,0,0.01851851851851852,0,0,0.01851851851851852
2042,3,10,0,0,0,0,0.1,0
2043,10,150,1,0,0.006666666666666667,0,0,0.006666666666666667
2044,4,59,0,0,0,0.03389830508474576,0,0.01694915254237288
2045,2,14,0,0.07142857142857143,0,0,0,0
2046,5,68,1,0,0.04411764705882353,0,0.02941176470588235,0
2047,7,70,0,0.01428571428571429,0,0,0.01428571428571429,0
2048,5,105,1,0,0.01904761904761905,0,0.009523809523809524,0
2049,7,101,1,0.009900990099009901,0.009900990099009901,0,0.009900990099009901,0
2050,4,66,1,0,0.01515151515151515,0.01515151515151515,0,0.04545454545454545
2051,3,52,0,0,0,0.01923076923076923,0,0
2052,3,60,1,0,0.01666666666666667,0.03333333333333333,0.03333333333333333,0.03333333333333333
2053,4,45,0,0,0,0.02222222222222222,0.04444444444444444,0.02222222222222222
2054,4,122,0,0,0,0.008196721311475410,0.008196721311475410,0
2055,2,11,1,0.09090909090909091,0.09090909090909091,0,0,0
2056,3,169,0,0.005917159763313609,0,0,0.01775147928994083,0
2057,3,8,0,0,0,0,0,0
2058,7,122,1,0,0.008196721311475410,0,0.02459016393442623,0.008196721311475410
2059,8,114,1,0,0.008771929824561404,0.008771929824561404,0.01754385964912281,0.008771929824561404
2060,4,82,1,0,0.01219512195121951,0.01219512195121951,0.04878048780487805,0.01219512195121951
2061,1,38,0,0,0,0.05263157894736842,0.02631578947368421,0
2062,5,79,1,0,0.01265822784810127,0,0.01265822784810127,0
2063,4,68,1,0,0.02941176470588235,0,0.01470588235294118,0.01470588235294118
2064,4,42,0,0,0,0.02380952380952381,0,0.02380952380952381
2065,4,70,1,0,0.01428571428571429,0,0.01428571428571429,0
2066,4,31,0,0,0,0,0,0.03225806451612903
2067,4,82,0,0,0,0.02439024390243902,0,0.03658536585365854
2068,2,68,0,0,0,0,0,0
2069,6,120,1,0,0.008333333333333333,0.008333333333333333,0.008333333333333333,0
2070,3,59,1,0,0.01694915254237288,0,0,0.01694915254237288
2071,2,17,0,0,0,0,0,0
2072,7,75,1,0,0.02666666666666667,0,0.01333333333333333,0.01333333333333333
2073,3,63,0,0,0,0.03174603174603175,0,0
2074,4,64,1,0,0.015625,0.03125,0,0.015625
2075,1,47,0,0.02127659574468085,0,0,0,0
2076,4,96,0,0,0,0,0,0.01041666666666667
2077,5,50,0,0,0,0.02,0.06,0.02
2078,2,31,1,0,0.03225806451612903,0,0,0.03225806451612903
2079,5,127,1,0,0.01574803149606299,0.02362204724409449,0.02362204724409449,0.01574803149606299
2080,6,90,0,0,0,0.03333333333333333,0,0.01111111111111111
2081,3,79,0,0.01265822784810127,0,0.01265822784810127,0,0
2082,4,122,0,0,0,0.01639344262295082,0,0.02459016393442623
2083,3,72,0,0,0,0.01388888888888889,0.02777777777777778,0.02777777777777778
2084,1,4,0,0,0,0,0,0
2085,4,60,1,0,0.03333333333333333,0,0,0.01666666666666667
2086,1,3,0,0,0,0,0,0
2087,6,85,1,0,0.02352941176470588,0,0,0
2088,6,39,1,0,0.02564102564102564,0,0,0
2089,3,123,0,0,0,0.008130081300813008,0.008130081300813008,0.01626016260162602
2090,4,75,1,0,0.01333333333333333,0,0,0.01333333333333333
2091,5,63,0,0,0,0.01587301587301587,0,0
2092,3,113,0,0,0,0.01769911504424779,0.01769911504424779,0.008849557522123894
2093,7,90,0,0,0,0.01111111111111111,0.01111111111111111,0.01111111111111111
2094,6,130,1,0.007692307692307692,0.02307692307692308,0.007692307692307692,0.02307692307692308,0
2095,2,14,0,0,0,0,0,0
2096,7,110,1,0,0.01818181818181818,0.01818181818181818,0.03636363636363636,0.009090909090909091
2097,4,58,1,0,0.03448275862068966,0.03448275862068966,0.01724137931034483,0.01724137931034483
2098,4,45,0,0,0,0,0,0.02222222222222222
2099,7,84,1,0,0.02380952380952381,0.03571428571428571,0.01190476190476190,0
2100,4,69,1,0,0.02898550724637681,0.01449275362318841,0.02898550724637681,0
2101,5,70,1,0,0.01428571428571429,0,0,0
2102,4,48,1,0,0.02083333333333333,0,0,0.02083333333333333
2103,7,84,0,0,0,0.02380952380952381,0.01190476190476190,0.01190476190476190
2104,4,66,1,0,0.01515151515151515,0,0.03030303030303030,0
2105,3,47,1,0.02127659574468085,0.02127659574468085,0,0,0.02127659574468085
2106,1,21,1,0,0.04761904761904762,0.04761904761904762,0,0
2107,2,64,0,0,0,0.015625,0,0
2108,3,75,1,0,0.01333333333333333,0.01333333333333333,0,0.04
2109,5,89,1,0,0.02247191011235955,0.01123595505617978,0.02247191011235955,0.01123595505617978
2110,6,113,1,0,0.008849557522123894,0.008849557522123894,0.008849557522123894,0.008849557522123894
2111,4,85,1,0,0.01176470588235294,0,0.01176470588235294,0.01176470588235294
2112,8,85,1,0,0.01176470588235294,0.03529411764705882,0.01176470588235294,0.01176470588235294
2113,4,75,1,0,0.01333333333333333,0,0.01333333333333333,0.02666666666666667
2114,10,117,1,0,0.04273504273504274,0,0.03418803418803419,0.01709401709401709
2115,5,112,0,0,0,0.01785714285714286,0.008928571428571429,0.01785714285714286
2116,4,28,0,0,0,0.03571428571428571,0.07142857142857143,0
2117,8,135,1,0,0.01481481481481481,0.007407407407407407,0.007407407407407407,0.007407407407407407
2118,10,96,1,0,0.02083333333333333,0.01041666666666667,0.01041666666666667,0.01041666666666667
2119,3,64,1,0,0.078125,0,0,0.015625
2120,5,114,1,0,0.02631578947368421,0.008771929824561404,0.008771929824561404,0
2121,7,92,0,0,0,0.04347826086956522,0,0.01086956521739130
2122,4,81,1,0,0.02469135802469136,0.03703703703703704,0.03703703703703704,0
2123,2,38,0,0,0,0,0.05263157894736842,0
2124,6,80,1,0.0125,0.0125,0,0.0125,0.0125
2125,5,89,1,0.02247191011235955,0.03370786516853933,0,0.02247191011235955,0.01123595505617978
2126,3,60,1,0,0.03333333333333333,0,0.01666666666666667,0
2127,5,139,0,0,0,0.01438848920863309,0,0.02877697841726619
2128,4,56,1,0.01785714285714286,0.01785714285714286,0,0.01785714285714286,0.03571428571428571
2129,3,35,1,0,0.05714285714285714,0,0,0.02857142857142857
2130,4,62,1,0,0.01612903225806452,0,0.03225806451612903,0.01612903225806452
2131,2,58,1,0,0.03448275862068966,0,0,0.01724137931034483
2132,5,93,1,0,0.01075268817204301,0,0.01075268817204301,0.01075268817204301
2133,5,93,1,0,0.05376344086021505,0,0.01075268817204301,0.01075268817204301
2134,2,45,1,0,0.02222222222222222,0.02222222222222222,0,0
2135,8,101,1,0,0.01980198019801980,0.01980198019801980,0.009900990099009901,0.009900990099009901
2136,3,84,0,0.01190476190476190,0,0.01190476190476190,0,0
2137,7,105,0,0,0,0.01904761904761905,0.02857142857142857,0.009523809523809524
2138,1,29,0,0,0,0,0,0
2139,3,53,0,0,0,0,0.01886792452830189,0.03773584905660377
2140,2,37,0,0,0,0,0,0
2141,4,61,1,0,0.01639344262295082,0.01639344262295082,0,0.01639344262295082
2142,6,84,0,0,0,0.01190476190476190,0,0.02380952380952381
2143,5,59,1,0,0.01694915254237288,0,0.01694915254237288,0.01694915254237288
2144,5,48,0,0,0,0.02083333333333333,0.04166666666666667,0
2145,10,132,0,0,0,0,0.02272727272727273,0
2146,4,56,1,0,0.01785714285714286,0.03571428571428571,0,0.01785714285714286
2147,5,67,1,0,0.04477611940298507,0.02985074626865672,0,0.01492537313432836
2148,3,81,0,0,0,0,0.01234567901234568,0.01234567901234568
2149,5,82,1,0,0.03658536585365854,0,0,0.02439024390243902
2150,8,91,1,0,0.01098901098901099,0,0.03296703296703297,0.01098901098901099
2151,2,31,0,0,0,0,0,0
2152,6,162,1,0,0.006172839506172840,0.01234567901234568,0.006172839506172840,0.01851851851851852
2153,3,68,1,0,0.01470588235294118,0.01470588235294118,0.01470588235294118,0.01470588235294118
2154,6,98,0,0.01020408163265306,0,0.01020408163265306,0.02040816326530612,0.01020408163265306
2155,5,63,0,0,0,0.01587301587301587,0,0.04761904761904762
2156,3,74,0,0,0,0.01351351351351351,0.04054054054054054,0
2157,4,89,1,0,0.01123595505617978,0.01123595505617978,0.01123595505617978,0
2158,4,75,1,0,0.01333333333333333,0.01333333333333333,0.04,0.01333333333333333
2159,4,74,1,0,0.01351351351351351,0,0.02702702702702703,0.01351351351351351
2160,9,75,0,0,0,0.01333333333333333,0.01333333333333333,0.02666666666666667
2161,5,46,0,0,0,0.02173913043478261,0.04347826086956522,0.06521739130434783
2162,7,70,0,0,0,0.01428571428571429,0.02857142857142857,0.01428571428571429
2163,3,50,1,0,0.02,0.02,0,0.02
2164,4,104,0,0,0,0,0.009615384615384615,0.01923076923076923
2165,5,41,0,0,0,0,0,0.04878048780487805
2166,11,96,0,0,0,0.01041666666666667,0.01041666666666667,0.02083333333333333
2167,4,67,1,0,0.02985074626865672,0.05970149253731343,0,0
2168,5,45,0,0,0,0.04444444444444444,0,0.02222222222222222
2169,7,110,1,0,0.02727272727272727,0,0,0.009090909090909091
2170,5,74,1,0,0.02702702702702703,0.01351351351351351,0,0
2171,4,114,1,0,0.008771929824561404,0.02631578947368421,0,0.01754385964912281
2172,3,51,1,0,0.01960784313725490,0,0.01960784313725490,0.01960784313725490
2173,4,48,0,0,0,0,0.02083333333333333,0
2174,1,20,0,0,0,0,0,0
2175,6,44,0,0,0,0.02272727272727273,0.02272727272727273,0.04545454545454545
2176,4,73,0,0,0,0,0,0.01369863013698630
2177,1,81,0,0,0,0,0,0.01234567901234568
2178,7,94,0,0,0,0,0,0
2179,4,102,0,0,0,0.01960784313725490,0,0.009803921568627451
2180,5,63,0,0,0,0.03174603174603175,0,0.03174603174603175
2181,4,49,1,0,0.02040816326530612,0.02040816326530612,0.02040816326530612,0.02040816326530612
2182,5,105,1,0,0.01904761904761905,0.01904761904761905,0.009523809523809524,0
2183,5,89,1,0,0.01123595505617978,0.04494382022471910,0.03370786516853933,0.01123595505617978
2184,1,28,0,0,0,0.03571428571428571,0,0
2185,2,14,0,0,0,0,0,0
2186,4,61,0,0,0,0,0.01639344262295082,0
2187,4,110,0,0.009090909090909091,0,0.009090909090909091,0.009090909090909091,0
2188,6,63,1,0,0.04761904761904762,0.01587301587301587,0,0
2189,5,71,0,0,0,0.01408450704225352,0,0.01408450704225352
2190,8,91,0,0,0,0,0.03296703296703297,0.01098901098901099
2191,7,94,1,0.01063829787234043,0.03191489361702128,0.01063829787234043,0.01063829787234043,0.04255319148936170
2192,5,66,1,0,0.01515151515151515,0.03030303030303030,0.01515151515151515,0.01515151515151515
2193,3,87,1,0,0.03448275862068966,0,0.02298850574712644,0
2194,4,94,0,0,0,0.01063829787234043,0,0
2195,1,49,1,0,0.02040816326530612,0,0.04081632653061224,0
2196,3,38,1,0,0.05263157894736842,0.02631578947368421,0,0.02631578947368421
2197,4,63,1,0.01587301587301587,0.01587301587301587,0.01587301587301587,0.04761904761904762,0.01587301587301587
2198,5,105,1,0,0.009523809523809524,0.01904761904761905,0.01904761904761905,0.009523809523809524
2199,5,54,1,0,0.03703703703703704,0.01851851851851852,0.03703703703703704,0.01851851851851852
2200,2,42,1,0.02380952380952381,0.02380952380952381,0,0.02380952380952381,0
2201,5,77,1,0,0.02597402597402597,0.03896103896103896,0.01298701298701299,0.02597402597402597
2202,4,63,0,0,0,0.01587301587301587,0,0.01587301587301587
2203,4,58,0,0,0,0.01724137931034483,0.01724137931034483,0
2204,4,49,0,0,0,0,0.02040816326530612,0
2205,2,39,0,0,0,0,0.02564102564102564,0
2206,3,59,0,0.01694915254237288,0,0,0,0.01694915254237288
2207,2,36,0,0,0,0,0.02777777777777778,0.02777777777777778
2208,6,83,0,0,0,0.04819277108433735,0,0.01204819277108434
2209,5,59,0,0.01694915254237288,0,0,0,0
2210,3,65,0,0,0,0.04615384615384615,0,0.01538461538461538
2211,4,44,1,0,0.02272727272727273,0,0,0
2212,5,65,1,0,0.01538461538461538,0,0.01538461538461538,0.03076923076923077
2213,8,107,1,0,0.009345794392523364,0.02803738317757009,0.02803738317757009,0.01869158878504673
2214,2,47,0,0.02127659574468085,0,0,0.02127659574468085,0
2215,3,9,0,0,0,0,0.1111111111111111,0
2216,5,59,1,0,0.01694915254237288,0,0.03389830508474576,0
2217,4,39,0,0,0,0,0,0
2218,4,58,1,0,0.01724137931034483,0.03448275862068966,0.01724137931034483,0
2219,1,5,0,0,0,0,0,0
2220,2,11,0,0,0,0,0,0
2221,2,32,1,0.03125,0.03125,0.03125,0,0
2222,4,80,1,0,0.025,0.0125,0,0.0125
2223,3,78,1,0,0.02564102564102564,0.02564102564102564,0.02564102564102564,0.01282051282051282
2224,5,65,1,0.01538461538461538,0.03076923076923077,0.03076923076923077,0.01538461538461538,0.03076923076923077
2225,3,37,1,0.05405405405405405,0.02702702702702703,0.02702702702702703,0,0
2226,5,89,1,0,0.02247191011235955,0.01123595505617978,0,0.01123595505617978
2227,5,82,1,0,0.02439024390243902,0.01219512195121951,0.01219512195121951,0.01219512195121951
2228,3,42,0,0,0,0.04761904761904762,0,0.04761904761904762
2229,3,72,1,0,0.02777777777777778,0.01388888888888889,0,0.01388888888888889
